~=~=~=MPPT Charge Controller=~=~=~
Performing VI curve
minimum current : 0.000
maximum current : 2.000
step size : 0.004
Length is : 499
This will take aprox 99 seconds
Current limit set to : 0.000
Please, restart the electronic load
The test will initiate in 5 seconds
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.560700E+00, 5.484765E-01 , -5.562483E-01 , -3.337163E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.560978E+00, 5.447081E-01 , -5.563699E-01 , -3.337895E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.524350E+00, 5.447365E-01 , -5.564461E-01 , -3.338353E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.533,0.532, 6.531490E+00, 5.484706E-01 , -5.564736E-01 , -3.338517E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.560680E+00, 5.484926E-01 , -5.563315E-01 , -3.337669E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.536063E+00, 5.447437E-01 , -5.562541E-01 , -3.337198E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524737E+00, 5.447162E-01 , -5.562944E-01 , -3.337443E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561126E+00, 5.484052E-01 , -5.564282E-01 , -3.338245E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.561242E+00, 5.483094E-01 , -5.562541E-01 , -3.337205E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524772E+00, 5.446702E-01 , -5.561990E-01 , -3.336871E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525127E+00, 5.456406E-01 , -5.564160E-01 , -3.338168E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560847E+00, 5.484041E-01 , -5.563398E-01 , -3.337714E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561585E+00, 5.455771E-01 , -5.562566E-01 , -3.337214E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524347E+00, 5.446967E-01 , -5.562400E-01 , -3.337114E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524053E+00, 5.469584E-01 , -5.564518E-01 , -3.338389E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.560770E+00, 5.484644E-01 , -5.562995E-01 , -3.337471E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.560441E+00, 5.447481E-01 , -5.562470E-01 , -3.337158E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524439E+00, 5.447359E-01 , -5.564736E-01 , -3.338514E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524694E+00, 5.484083E-01 , -5.563898E-01 , -3.338018E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561339E+00, 5.484389E-01 , -5.564685E-01 , -3.338488E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561593E+00, 5.446833E-01 , -5.562694E-01 , -3.337291E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524505E+00, 5.447129E-01 , -5.562829E-01 , -3.337375E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.526177E+00, 5.483997E-01 , -5.564032E-01 , -3.338092E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.561311E+00, 5.484338E-01 , -5.564237E-01 , -3.338220E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.543620E+00, 5.447952E-01 , -5.562458E-01 , -3.337151E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524475E+00, 5.447258E-01 , -5.564474E-01 , -3.338359E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.557823E+00, 5.483948E-01 , -5.563117E-01 , -3.337547E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560982E+00, 5.484058E-01 , -5.562362E-01 , -3.337093E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524540E+00, 5.447024E-01 , -5.563373E-01 , -3.337699E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524276E+00, 5.452691E-01 , -5.564627E-01 , -3.338450E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.560777E+00, 5.484200E-01 , -5.562682E-01 , -3.337282E+00 
-0.077 , 0.000 , -0.038 , 6.163,0.4884,3.010,0.533,0.532, 6.561270E+00, 5.482749E-01 , -5.562624E-01 , -3.337808E+00 
0.077 , 0.000 , 0.038 , 6.240,0.4884,3.048,0.533,0.536, 6.530645E+00, 5.448185E-01 , -5.562170E-01 , -3.336972E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.523899E+00, 5.448132E-01 , -5.564064E-01 , -3.338106E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.540518E+00, 5.484307E-01 , -5.564243E-01 , -3.338218E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560591E+00, 5.485156E-01 , -5.562253E-01 , -3.337025E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.560758E+00, 5.447770E-01 , -5.563814E-01 , -3.337959E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.523128E+00, 5.448537E-01 , -5.564602E-01 , -3.338431E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.524198E+00, 5.484473E-01 , -5.564518E-01 , -3.338385E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.533,0.532, 6.560213E+00, 5.484406E-01 , -5.563162E-01 , -3.337565E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.511,0.536, 6.551926E+00, 5.447579E-01 , -5.562400E-01 , -3.337115E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.523571E+00, 5.447974E-01 , -5.562982E-01 , -3.337461E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.551293E+00, 5.484893E-01 , -5.564403E-01 , -3.338316E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560305E+00, 5.484880E-01 , -5.563040E-01 , -3.337496E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524314E+00, 5.447946E-01 , -5.562566E-01 , -3.337214E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524292E+00, 5.447943E-01 , -5.564320E-01 , -3.338264E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.560697E+00, 5.484517E-01 , -5.563635E-01 , -3.337854E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560793E+00, 5.468264E-01 , -5.562778E-01 , -3.337340E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.523753E+00, 5.447259E-01 , -5.562957E-01 , -3.337448E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.524342E+00, 5.482006E-01 , -5.564755E-01 , -3.338527E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.561172E+00, 5.484597E-01 , -5.563187E-01 , -3.337584E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560814E+00, 5.447559E-01 , -5.562707E-01 , -3.337298E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524261E+00, 5.448142E-01 , -5.564685E-01 , -3.338485E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524352E+00, 5.485004E-01 , -5.563853E-01 , -3.337986E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561500E+00, 5.484051E-01 , -5.563021E-01 , -3.337488E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.546082E+00, 5.446812E-01 , -5.562566E-01 , -3.337216E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524596E+00, 5.446971E-01 , -5.563808E-01 , -3.337961E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.555158E+00, 5.484069E-01 , -5.564320E-01 , -3.338275E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561256E+00, 5.483732E-01 , -5.564794E-01 , -3.338556E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.523967E+00, 5.447490E-01 , -5.562598E-01 , -3.337240E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.523311E+00, 5.447313E-01 , -5.563910E-01 , -3.338027E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561140E+00, 5.484115E-01 , -5.564614E-01 , -3.338449E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561624E+00, 5.464609E-01 , -5.562554E-01 , -3.337211E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524698E+00, 5.447336E-01 , -5.563270E-01 , -3.337641E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524385E+00, 5.479735E-01 , -5.564864E-01 , -3.338594E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561650E+00, 5.484203E-01 , -5.563053E-01 , -3.337511E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561514E+00, 5.447583E-01 , -5.563053E-01 , -3.337509E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.523842E+00, 5.447705E-01 , -5.564602E-01 , -3.338436E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524303E+00, 5.484005E-01 , -5.563283E-01 , -3.337644E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561094E+00, 5.483534E-01 , -5.562592E-01 , -3.337229E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.547857E+00, 5.447652E-01 , -5.563283E-01 , -3.337645E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524355E+00, 5.447676E-01 , -5.564115E-01 , -3.338148E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.541983E+00, 5.484992E-01 , -5.564832E-01 , -3.338578E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.560693E+00, 5.484905E-01 , -5.564461E-01 , -3.338357E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.526407E+00, 5.447907E-01 , -5.562944E-01 , -3.337445E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524342E+00, 5.447475E-01 , -5.564768E-01 , -3.338536E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561377E+00, 5.483992E-01 , -5.564928E-01 , -3.338637E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561134E+00, 5.478006E-01 , -5.563136E-01 , -3.337560E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.523755E+00, 5.447634E-01 , -5.564058E-01 , -3.338111E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.524822E+00, 5.471549E-01 , -5.564845E-01 , -3.338587E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561409E+00, 5.485463E-01 , -5.564486E-01 , -3.338372E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.561428E+00, 5.447912E-01 , -5.562995E-01 , -3.337480E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.524685E+00, 5.446992E-01 , -5.564403E-01 , -3.338322E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.524076E+00, 5.483636E-01 , -5.564672E-01 , -3.338482E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561652E+00, 5.484316E-01 , -5.562291E-01 , -3.337053E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561163E+00, 5.447081E-01 , -5.563648E-01 , -3.337868E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524803E+00, 5.446227E-01 , -5.564474E-01 , -3.338362E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.540863E+00, 5.483917E-01 , -5.564570E-01 , -3.338425E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.562290E+00, 5.483946E-01 , -5.563949E-01 , -3.338047E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.527493E+00, 5.447151E-01 , -5.563219E-01 , -3.337606E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524949E+00, 5.447385E-01 , -5.563053E-01 , -3.337510E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.561420E+00, 5.484051E-01 , -5.564749E-01 , -3.338528E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561197E+00, 5.479995E-01 , -5.563731E-01 , -3.337912E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524222E+00, 5.447272E-01 , -5.562803E-01 , -3.337360E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524836E+00, 5.467314E-01 , -5.564832E-01 , -3.338573E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.562163E+00, 5.482903E-01 , -5.564973E-01 , -3.338661E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.562037E+00, 5.446594E-01 , -5.563366E-01 , -3.337691E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.533,0.532, 6.525629E+00, 5.446837E-01 , -5.562598E-01 , -3.337231E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.525496E+00, 5.483356E-01 , -5.564832E-01 , -3.338576E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561990E+00, 5.483503E-01 , -5.563616E-01 , -3.337845E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.557646E+00, 5.446390E-01 , -5.562592E-01 , -3.337223E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525160E+00, 5.446495E-01 , -5.564832E-01 , -3.338571E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.546284E+00, 5.483732E-01 , -5.564237E-01 , -3.338213E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561483E+00, 5.483695E-01 , -5.562925E-01 , -3.337426E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524702E+00, 5.446715E-01 , -5.564851E-01 , -3.338581E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524841E+00, 5.447070E-01 , -5.564755E-01 , -3.338524E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561564E+00, 5.483809E-01 , -5.564934E-01 , -3.338634E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.562694E+00, 5.474199E-01 , -5.563066E-01 , -3.337508E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524973E+00, 5.447112E-01 , -5.562861E-01 , -3.337388E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.525082E+00, 5.471532E-01 , -5.564928E-01 , -3.338630E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.562296E+00, 5.483158E-01 , -5.563552E-01 , -3.337804E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.562440E+00, 5.447560E-01 , -5.562938E-01 , -3.337438E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525035E+00, 5.447102E-01 , -5.563450E-01 , -3.337745E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.525461E+00, 5.483958E-01 , -5.565210E-01 , -3.338801E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561822E+00, 5.484152E-01 , -5.563341E-01 , -3.337675E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.557205E+00, 5.447338E-01 , -5.562771E-01 , -3.337338E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525357E+00, 5.446492E-01 , -5.565094E-01 , -3.338728E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.547870E+00, 5.484312E-01 , -5.564006E-01 , -3.338079E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.562274E+00, 5.483859E-01 , -5.562758E-01 , -3.337332E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.525384E+00, 5.447244E-01 , -5.563411E-01 , -3.337719E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525608E+00, 5.446224E-01 , -5.565210E-01 , -3.338799E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.562715E+00, 5.483492E-01 , -5.563552E-01 , -3.337805E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.562516E+00, 5.471787E-01 , -5.562899E-01 , -3.337408E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525037E+00, 5.446128E-01 , -5.562816E-01 , -3.337367E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.526262E+00, 5.473549E-01 , -5.564237E-01 , -3.338215E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.562579E+00, 5.484006E-01 , -5.565210E-01 , -3.338799E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.562265E+00, 5.447419E-01 , -5.563078E-01 , -3.337522E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.525098E+00, 5.447240E-01 , -5.563898E-01 , -3.338015E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525485E+00, 5.483491E-01 , -5.564666E-01 , -3.338476E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.561985E+00, 5.483743E-01 , -5.564794E-01 , -3.338550E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.558341E+00, 5.447502E-01 , -5.562432E-01 , -3.337136E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.525071E+00, 5.446973E-01 , -5.563936E-01 , -3.338040E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.543277E+00, 5.483953E-01 , -5.565114E-01 , -3.338747E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561945E+00, 5.484262E-01 , -5.562675E-01 , -3.337280E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525035E+00, 5.447175E-01 , -5.562899E-01 , -3.337411E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.525149E+00, 5.447294E-01 , -5.564160E-01 , -3.338172E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561590E+00, 5.484256E-01 , -5.565056E-01 , -3.338708E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.561523E+00, 5.475697E-01 , -5.562733E-01 , -3.337317E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.525335E+00, 5.447365E-01 , -5.563891E-01 , -3.338012E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525295E+00, 5.473258E-01 , -5.565152E-01 , -3.338768E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.511,0.536, 6.561794E+00, 5.484435E-01 , -5.562790E-01 , -3.338783E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561394E+00, 5.447215E-01 , -5.562694E-01 , -3.337294E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524695E+00, 5.447625E-01 , -5.564339E-01 , -3.338282E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524677E+00, 5.484065E-01 , -5.564998E-01 , -3.338677E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561382E+00, 5.484005E-01 , -5.564794E-01 , -3.338555E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.533,0.532, 6.558238E+00, 5.447115E-01 , -5.563232E-01 , -3.337617E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.525120E+00, 5.447084E-01 , -5.564698E-01 , -3.338495E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.546307E+00, 5.484515E-01 , -5.565069E-01 , -3.338717E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561575E+00, 5.483631E-01 , -5.562982E-01 , -3.337466E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524888E+00, 5.446613E-01 , -5.564173E-01 , -3.338177E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.525475E+00, 5.447556E-01 , -5.564851E-01 , -3.338588E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561767E+00, 5.483477E-01 , -5.564749E-01 , -3.338527E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561550E+00, 5.476661E-01 , -5.562938E-01 , -3.337435E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524510E+00, 5.447129E-01 , -5.564877E-01 , -3.338603E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524918E+00, 5.473056E-01 , -5.565056E-01 , -3.338711E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561552E+00, 5.483688E-01 , -5.562957E-01 , -3.337448E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561787E+00, 5.446842E-01 , -5.564173E-01 , -3.338179E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525102E+00, 5.447277E-01 , -5.565126E-01 , -3.337233E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.524367E+00, 5.483610E-01 , -5.564934E-01 , -3.338633E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.561876E+00, 5.483737E-01 , -5.563770E-01 , -3.337934E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561860E+00, 5.447188E-01 , -5.563149E-01 , -3.337571E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.524599E+00, 5.447525E-01 , -5.563021E-01 , -3.337491E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.540381E+00, 5.484064E-01 , -5.564794E-01 , -3.338553E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.533,0.532, 6.561787E+00, 5.483807E-01 , -5.563629E-01 , -3.337857E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.527702E+00, 5.446896E-01 , -5.562899E-01 , -3.337412E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.525694E+00, 5.447005E-01 , -5.565152E-01 , -3.338767E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.511,0.536, 6.562749E+00, 5.483634E-01 , -5.563898E-01 , -3.338014E+00 
-0.086 , 0.000 , -0.042 , 6.154,0.4884,3.005,0.511,0.532, 6.562023E+00, 5.476767E-01 , -5.563104E-01 , -3.337540E+00 
0.086 , 0.000 , 0.042 , 6.240,0.4884,3.048,0.533,0.536, 6.525695E+00, 5.446786E-01 , -5.562758E-01 , -3.337330E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525860E+00, 5.471226E-01 , -5.564960E-01 , -3.338651E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561674E+00, 5.483068E-01 , -5.563808E-01 , -3.337959E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.562555E+00, 5.446926E-01 , -5.562778E-01 , -3.337337E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.526108E+00, 5.446938E-01 , -5.565126E-01 , -3.338750E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.533,0.532, 6.525815E+00, 5.484005E-01 , -5.564781E-01 , -3.338540E+00 
0.096 , 0.000 , 0.047 , 6.240,0.4884,3.048,0.533,0.536, 6.561838E+00, 5.483944E-01 , -5.563386E-01 , -3.337707E+00 
-0.096 , 0.000 , -0.047 , 6.144,0.4884,3.001,0.511,0.532, 6.557035E+00, 5.447090E-01 , -5.562733E-01 , -3.337311E+00 
